Key,Id,Spawn,SpawnRadius,Waypoints,WalkSpeed,AnimType,POITypes,POIProbs,AppearanceIdx
Ped_42,Ped_42,B1_bottom,250,"BC_bottomright,BC_bottomleft,BC_topleft,BC_topright,B1_top,BD_topleft,D1_left,AD_bottomleft,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,D1_left,BD_topleft,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft",109,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7377778519566314,0.6720265544429707,0.9717582300093953,1.0",Female_Adult_15
Ped_43,Ped_43,B1_bottom,250,"BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,B1_top,BC_topright,C1_right,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,C1_left,BC_topleft,BC_bottomleft,BC_bottomright,BC_topright",152,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5554143879542375,0.7183757419032306,0.9228556241984538,1.0",Wood_Male_01
Ped_44,Ped_44,B1_bottom,250,"BC_bottomright,BC_topright,B1_top,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,C1_right,AC_bottomright,AC_topright,A1_top,AD_topleft,AD_bottomleft,D1_left,BD_topleft,B1_top,BC_topright,BC_topleft,BC_bottomleft",103,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7318052627529261,0.6490030289209585,0.8559228201761606,1.0",Male_Adult_03
Ped_45,Ped_45,B1_bottom,250,"BD_bottomleft,BD_bottomright,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,A1_bottom,AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft,D1_left,BD_topleft",108,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7202527821188194,0.5895595046226785,0.6463952026978741,1.0",Sports_Female_02
Ped_46,Ped_46,B1_bottom,250,"BC_bottomright,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,A1_bottom,AD_bottomleft,D1_left,BD_topleft,B1_top,BC_topright,C1_right,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,A1_top",129,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8229435322830814,0.593035149637003,0.9539643579879071,1.0",Business_Male_02
Ped_47,Ped_47,B1_bottom,250,"BC_bottomright,BC_topright,B1_top,BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,D1_left,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,BD_topleft,BD_topright,BD_bottomright",123,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9600765277573031,0.7694771179431966,0.5759612097608935,1.0",Male_Adult_18
Ped_48,Ped_48,BD_topleft,250,"B1_top,BC_topright,BC_bottomright,B1_bottom,BD_bottomleft,BD_topleft,D1_left,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft,D1_left,BD_topleft,BD_bottomleft,B1_bottom",127,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5018282087197701,0.7777006514759501,0.8393135744021682,1.0",Police_Male_01
Ped_49,Ped_49,BD_topleft,250,"BD_topright,D1_right,AD_bottomright,AD_bottomleft,A1_bottom,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_bottomright,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft",129,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7482511349812802,0.8811228237049216,0.7784045814308591,1.0",Male_Adult_03
Ped_50,Ped_50,BD_topleft,250,"B1_top,BC_topright,BC_bottomright,BC_bottomleft,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,C1_right,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright,A1_top,AD_topleft,AD_bottomleft",112,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9943429603354923,0.9233949781497852,0.6751718654668539,1.0",Fire_Male_02
Ped_51,Ped_51,BD_topleft,250,"D1_left,AD_bottomleft,A1_bottom,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,C1_right,BC_topright,B1_top,BD_topleft,D1_left,AD_bottomleft,A1_bottom,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_topright",160,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8757114098680057,0.5158742412559716,0.5991997674383551,1.0",Business_Male_01
Ped_52,Ped_52,BD_topleft,250,"B1_top,BC_topright,BC_bottomright,B1_bottom,BD_bottomleft,BD_bottomright,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright",166,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7478800286981744,0.6931889796998645,0.8729240089615871,1.0",Business_Female_04
Ped_53,Ped_53,BD_topleft,250,"BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,A1_bottom,AC_bottomright,AC_topright,A1_top,AD_topleft,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_topleft,B1_top,BC_topright,BC_topleft,C1_left",118,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5774008091274445,0.6523550366967006,0.701477941184927,1.0",Male_Adult_12
Ped_54,Ped_54,BD_topleft,250,"D1_left,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,A1_top",121,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6471327036305546,0.5099653798357502,0.9035553455254492,1.0",Business_Female_01
Ped_55,Ped_55,BD_topleft,250,"B1_top,BC_topright,BC_bottomright,B1_bottom,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,D1_left,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft,A1_bottom,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_topright",142,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7680658459583051,0.9943594116441283,0.7418960697840837,1.0",Military_Male_06
Ped_56,Ped_56,BD_bottomleft,250,"BD_bottomright,BD_topright,BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,D1_left,AD_bottomleft,AD_bottomright,AD_topright,AD_topleft,A1_top,AC_topright,AC_topleft,AC_bottomleft,C1_left,BC_topleft,BC_topright,B1_top",151,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6778522744974529,0.9654017449895151,0.5104565601170026,1.0",Male_Adult_01
Ped_57,Ped_57,BD_bottomleft,250,"B1_bottom,BC_bottomright,BC_topright,B1_top,BD_topleft,D1_left,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,C1_right,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft",120,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5314550142161449,0.7401055869411989,0.7404480630480108,1.0",Female_Adult_04
